1804702,38161,0
1751919,37403,0
1697054,36551,0
1639349,35786,0
1584384,35003,0
1532134,34224,0
1482503,33447,0
1436019,32812,0
1385494,32096,0
1337022,31406,0
1288130,30645,0
1239684,29890,0
1194085,28767,0
1154917,28099,0
1118107,27503,0
1077701,26828,0
1039926,26285,0
1004352,25609,0
968645,24929,0
935308,24315,0
905287,23727,0
876442,23187,0
846942,22687,0
818409,22144,0
790457,21623,0
764034,21144,0
738447,20652,0
715433,20174,0
693207,19700,0
668905,19279,0
643858,18669,0
620336,18225,0
598305,17848,0
578788,17410,0
560251,16904,0
541358,16487,0
521554,16103,0
501323,15689,0
482677,15308,0
464844,14907,0
448047,14483,0
432618,14015,0
417765,13704,0
402462,13277,0
386885,12971,0
372388,12605,0
358991,12263,0
346474,11922,0
336053,9916,0
325570,9520,0
313641,9199,0
301286,8890,0
289351,8502,0
277927,8107,0
266069,7719,0
258091,7473,0
248876,7207,0
238430,6946,0
228574,6649,0
219230,6363,0
209701,6088,0
200769,5829,0
192740,5608,0
185118,5407,0
176784,5185,0
168818,4980,0
161053,4711,0
154073,4534,0
147823,4344,0
142307,4172,0
136197,4024,0
129523,3868,0
123174,3726,0
116823,3584,0
110932,3434,0
105661,3302,0
100328,3156,0
95698,3025,0
90646,2871,0
85784,2753,0
81994,2649,0
78055,2551,0
74292,2415,0
70768,2294,0
67161,2212,0
62807,2100,0
59690,1984,0
56351,1889,0
52987,1785,0
49400,1693,0
46434,1566,0
42502,1391,0
39696,1323,0
37257,1223,0
34863,1154,0
33062,1079,0
31324,1008,0
29451,939,0
27861,881,0
26283,825,0
24447,780,0
23039,721,0
21370,681,0
20080,645,0
18539,592,0
17303,559,0
15721,521,0
14351,486,0
13428,448,0
12368,422,0
11484,393,0
10450,358,0
9209,331,0
8452,289,0
7599,249,0
6724,227,0
5915,180,0
5349,158,0
4774,133,0
4282,118,0
3570,92,0
3036,79,0
2069,53,0
1834,41,0
1359,35,0
1205,32,0
1024,27,0
909,19,0
724,17,0
694,16,0
601,10,0
519,9,0
434,9,0
357,6,0
320,4,0
246,4,0
200,4,0
169,3,0
140,3,0
119,2,0
108,2,0
97,2,0
82,2,0
76,1,0
65,0,0
56,0,0
47,0,0
39,0,0
34,0,0
31,0,0
30,0,0
29,0,0
7,0,0
6,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
